station,date,PM 2.5,PM 10,TSP,,,,,,,,,,,,,,,
Rara,3/5/2021,43.3,61.1,61.1,,,,,,,,,,,,,,,
Rara,3/6/2021,46.7,68.5,68.5,,,,,,,,,,,,,,,
Rara,3/7/2021,62.9,98.7,98.7,,,,,,,,,,,,,,,
Rara,3/8/2021,18.7,31.8,31.8,,,,,,,,,,,,,,,
Rara,3/9/2021,10.4,19.5,19.5,,,,,,,,,,,,,,,
Rara,3/10/2021,9.8,16,16,,,,,,,,,,,,,,,
Rara,3/11/2021,12.2,19.4,19.4,,,,,,,,,,,,,,,
Rara,3/12/2021,15,23.3,23.3,,,,,,,,,,,,,,,
Rara,3/13/2021,22.8,29.2,29.2,,,,,,,,,,,,,,,
Rara,3/14/2021,24.8,32.7,32.7,,,,,,,,,,,,,,,
Rara,3/15/2021,42.1,56.5,56.5,,,,,,,,,,,,,,,
Rara,3/16/2021,45.6,60.8,60.8,,,,,,,,,,,,,,,
Rara,3/17/2021,36.8,60.5,60.5,,,,,,,,,,,,,,,
Rara,3/18/2021,52.8,97,97,,,,,,,,,,,,,,,
Rara,3/19/2021,52.1,89.2,89.2,,,,,,,,,,,,,,,
Rara,3/20/2021,37,52,52,,,,,,,,,,,,,,,
Rara,3/21/2021,35.6,48.9,48.9,,,,,,,,,,,,,,,
Rara,3/22/2021,42.9,60.1,60.1,,,,,,,,,,,,,,,
Rara,3/23/2021,29.2,41.5,41.5,,,,,,,,,,,,,,,
Rara,3/24/2021,23.9,37.4,37.4,,,,,,,,,,,,,,,
Rara,3/25/2021,16.3,27.2,27.2,,,,,,,,,,,,,,,
Rara,3/26/2021,22.8,36.3,36.3,,,,,,,,,,,,,,,
Rara,3/27/2021,72,93.8,93.8,,,,,,,,,,,,,,,
Rara,3/28/2021,113.8,143.9,143.9,,,,,,,,,,,,,,,
Rara,3/29/2021,92,139.5,139.5,,,,,,,,,,,,,,,
Rara,3/30/2021,55.7,118.7,118.7,,,,,,,,,,,,,,,
Rara,3/31/2021,60.3,112.4,112.4,,,,,,,,,,,,,,,
Rara,4/1/2021,58.4,97.9,199.3,,,,,,,,,,,,,,,
Rara,4/2/2021,60.8,88.6,178.1,,,,,,,,,,,,,,,
Rara,4/3/2021,71.3,92.7,155.8,,,,,,,,,,,,,,,
Rara,4/4/2021,111.4,131.3,194.7,,,,,,,,,,,,,,,
Rara,4/5/2021,166.4,199.1,289.6,,,,,,,,,,,,,,,
Rara,4/6/2021,99.2,139.8,247,,,,,,,,,,,,,,,
Rara,4/7/2021,32.7,41.7,55.1,,,,,,,,,,,,,,,
Rara,4/8/2021,28.3,41.5,79.9,,,,,,,,,,,,,,,
Rara,4/9/2021,42,65.9,115.8,,,,,,,,,,,,,,,
Rara,4/10/2021,75.5,105.7,175.1,,,,,,,,,,,,,,,
Rara,4/11/2021,110.7,137.3,210.7,,,,,,,,,,,,,,,
Rara,4/12/2021,142.2,171.5,251.9,,,,,,,,,,,,,,,
Rara,4/13/2021,129.3,158.5,233.2,,,,,,,,,,,,,,,
Rara,4/14/2021,127.4,160,249.9,,,,,,,,,,,,,,,
Rara,4/15/2021,71.4,90.1,158.3,,,,,,,,,,,,,,,
Rara,4/16/2021,79.2,107.7,200,,,,,,,,,,,,,,,
Rara,4/17/2021,31.8,39.2,54.6,,,,,,,,,,,,,,,
Rara,4/18/2021,9.3,11.9,18.5,,,,,,,,,,,,,,,
Rara,4/19/2021,16.9,24.7,52.8,,,,,,,,,,,,,,,
Rara,4/20/2021,34.8,52.8,103.4,,,,,,,,,,,,,,,
Rara,4/21/2021,14.9,19,27.5,,,,,,,,,,,,,,,
Rara,4/22/2021,13,19.8,39.5,,,,,,,,,,,,,,,
Rara,4/23/2021,6.9,10.9,20,,,,,,,,,,,,,,,
Rara,4/24/2021,17.2,23.5,40.8,,,,,,,,,,,,,,,
Rara,4/25/2021,6.7,9.9,15.4,,,,,,,,,,,,,,,
Rara,4/26/2021,8.7,13.6,25,,,,,,,,,,,,,,,
Rara,4/27/2021,19.4,26.5,49.1,,,,,,,,,,,,,,,
Rara,4/28/2021,32.3,41.1,73.3,,,,,,,,,,,,,,,
Rara,4/29/2021,31.2,37.6,53.9,,,,,,,,,,,,,,,
Rara,4/30/2021,30.8,40.2,59.1,,,,,,,,,,,,,,,
Rara,5/1/2021,20.9,25.6,35,,,,,,,,,,,,,,,
Rara,5/2/2021,19.7,23.3,26.9,,,,,,,,,,,,,,,
Rara,5/3/2021,19.7,24,29.9,,,,,,,,,,,,,,,
Rara,5/4/2021,13.3,14.6,15.7,,,,,,,,,,,,,,,
Rara,5/5/2021,11.2,14.3,15.8,,,,,,,,,,,,,,,
Rara,5/6/2021,10.6,14,16.7,,,,,,,,,,,,,,,
Rara,5/7/2021,11.5,15.2,17.7,,,,,,,,,,,,,,,
Rara,5/8/2021,9.4,13.8,16.7,,,,,,,,,,,,,,,
Rara,5/9/2021,9.8,13.5,17.4,,,,,,,,,,,,,,,
Rara,5/10/2021,8.7,10.1,12.5,,,,,,,,,,,,,,,
Rara,5/11/2021,6.2,6.9,7.6,,,,,,,,,,,,,,,
Rara,5/12/2021,8.7,11.5,13.9,,,,,,,,,,,,,,,
Rara,5/13/2021,7,10.4,13.6,,,,,,,,,,,,,,,
Rara,5/14/2021,7.7,12.1,17.1,,,,,,,,,,,,,,,
Rara,5/15/2021,9.4,13.8,20.8,,,,,,,,,,,,,,,
Rara,5/16/2021,12.2,21.5,32.3,,,,,,,,,,,,,,,
Rara,5/17/2021,17.6,29.1,41.6,,,,,,,,,,,,,,,
Rara,5/18/2021,11.1,14.6,20.3,,,,,,,,,,,,,,,
Rara,5/21/2021,3.6,4.2,5.5,,,,,,,,,,,,,,,
Rara,5/22/2021,3.6,4.4,6.3,,,,,,,,,,,,,,,
Rara,5/23/2021,5.4,7.1,9.7,,,,,,,,,,,,,,,
Rara,5/24/2021,10.1,14,20.8,,,,,,,,,,,,,,,
Rara,5/25/2021,13.2,18.1,23.6,,,,,,,,,,,,,,,
Rara,5/26/2021,16.7,23.5,33.7,,,,,,,,,,,,,,,
Rara,5/27/2021,16.8,22.5,27.9,,,,,,,,,,,,,,,
Rara,5/28/2021,5.8,6.8,9,,,,,,,,,,,,,,,
Rara,5/29/2021,6.7,9.2,15.6,,,,,,,,,,,,,,,
Rara,5/30/2021,7,8.3,12.2,,,,,,,,,,,,,,,
Rara,5/31/2021,10.6,14.9,19.8,,,,,,,,,,,,,,,
Rara,6/1/2021,9.7,12.7,13.3,,,,,,,,,,,,,,,
Rara,6/2/2021,10.6,17.3,26.8,,,,,,,,,,,,,,,
Rara,6/3/2021,9.4,14.5,23.1,,,,,,,,,,,,,,,
Rara,6/4/2021,10.1,15,23.4,,,,,,,,,,,,,,,
Rara,6/5/2021,9.9,14,20.9,,,,,,,,,,,,,,,
Rara,6/6/2021,11.3,15.7,19.5,,,,,,,,,,,,,,,
Rara,6/7/2021,8.2,11.1,16.9,,,,,,,,,,,,,,,
Rara,6/8/2021,10.3,15,23.5,,,,,,,,,,,,,,,
Rara,6/9/2021,23.6,35.2,48.8,,,,,,,,,,,,,,,
Rara,6/10/2021,21.9,30.9,37.9,,,,,,,,,,,,,,,
Rara,6/11/2021,9.5,12.2,16.5,,,,,,,,,,,,,,,
Rara,6/12/2021,7.6,9.5,12.1,,,,,,,,,,,,,,,
Rara,6/13/2021,5.5,6.7,8,,,,,,,,,,,,,,,
Rara,6/15/2021,,5.7,8.9,,,,,,,,,,,,,,,
Rara,6/16/2021,,,9.9,,,,,,,,,,,,,,,
Rara,6/20/2021,3.8,5,8,,,,,,,,,,,,,,,
Rara,6/21/2021,3.8,5.6,18.4,,,,,,,,,,,,,,,
Rara,6/22/2021,5.9,8.1,27.2,,,,,,,,,,,,,,,
Rara,6/23/2021,5.7,6.7,7.3,,,,,,,,,,,,,,,
Rara,6/24/2021,6.3,8.3,18.5,,,,,,,,,,,,,,,
Rara,6/25/2021,8.1,10.1,16.2,,,,,,,,,,,,,,,
Rara,6/26/2021,4.9,6.2,10.6,,,,,,,,,,,,,,,
Rara,6/27/2021,4.4,5.6,11,,,,,,,,,,,,,,,
Rara,6/28/2021,6.1,8,14.7,,,,,,,,,,,,,,,
Rara,6/29/2021,8.4,10.6,21.5,,,,,,,,,,,,,,,
Rara,6/30/2021,21.4,27.1,36,,,,,,,,,,,,,,,
Rara,7/1/2021,25,33.5,37.5,,,,,,,,,,,,,,,
Rara,7/2/2021,29.1,45.3,61.6,,,,,,,,,,,,,,,
Rara,7/3/2021,23.9,34.5,43.7,,,,,,,,,,,,,,,
Rara,7/4/2021,19.2,27.7,40.4,,,,,,,,,,,,,,,
Rara,7/5/2021,16.8,24.5,38.5,,,,,,,,,,,,,,,
Rara,7/6/2021,14.8,19.9,31.9,,,,,,,,,,,,,,,
Rara,7/7/2021,17.5,22.3,26.6,,,,,,,,,,,,,,,
Rara,7/8/2021,11.4,13.6,15.3,,,,,,,,,,,,,,,
Rara,7/9/2021,4.6,5.8,7.8,,,,,,,,,,,,,,,
Rara,7/10/2021,5.6,7.4,13.4,,,,,,,,,,,,,,,
Rara,7/11/2021,4,5.6,7.5,,,,,,,,,,,,,,,
Rara,7/12/2021,,6.6,11.3,,,,,,,,,,,,,,,
Rara,7/13/2021,2.8,3.8,5.3,,,,,,,,,,,,,,,
Rara,7/14/2021,5.2,6.7,10.5,,,,,,,,,,,,,,,
Rara,7/15/2021,5.6,7.1,11.1,,,,,,,,,,,,,,,
Rara,7/16/2021,4.7,5.7,6.5,,,,,,,,,,,,,,,
Rara,7/17/2021,4.7,5.7,7.6,,,,,,,,,,,,,,,
Rara,7/18/2021,4.2,5.4,7.7,,,,,,,,,,,,,,,
Rara,7/20/2021,3.7,5,7.3,,,,,,,,,,,,,,,
Rara,7/21/2021,4.8,6.4,9.6,,,,,,,,,,,,,,,
Rara,7/22/2021,3,4.8,7,,,,,,,,,,,,,,,
Rara,7/23/2021,2.6,3.1,4,,,,,,,,,,,,,,,
Rara,7/24/2021,3.6,4.8,6,,,,,,,,,,,,,,,
Rara,7/25/2021,4.9,6.3,8.4,,,,,,,,,,,,,,,
Rara,7/26/2021,3.3,4.1,5.1,,,,,,,,,,,,,,,
Rara,7/27/2021,3.1,4.1,8.3,,,,,,,,,,,,,,,
Rara,7/28/2021,2.5,3.2,3.9,,,,,,,,,,,,,,,
Rara,7/29/2021,,4.9,6.7,,,,,,,,,,,,,,,
Rara,7/30/2021,,,4.1,,,,,,,,,,,,,,,
Rara,7/31/2021,2.7,3.6,5.5,,,,,,,,,,,,,,,
Rara,8/1/2021,2.7,3.6,5.1,,,,,,,,,,,,,,,
Rara,8/2/2021,2.2,2.9,4.2,,,,,,,,,,,,,,,
Rara,8/3/2021,2.4,3.1,4.2,,,,,,,,,,,,,,,
Rara,8/4/2021,3.9,5.1,6.3,,,,,,,,,,,,,,,
Rara,8/5/2021,3.1,4.1,5.8,,,,,,,,,,,,,,,
Rara,8/6/2021,4.3,5.2,6,,,,,,,,,,,,,,,
Rara,8/7/2021,6.4,7.8,9.9,,,,,,,,,,,,,,,
Rara,8/8/2021,5.7,7,8.8,,,,,,,,,,,,,,,
Rara,8/9/2021,5.2,6.8,10.1,,,,,,,,,,,,,,,
Rara,8/10/2021,2.6,3.2,4.1,,,,,,,,,,,,,,,
Rara,8/11/2021,3.4,4.4,5.8,,,,,,,,,,,,,,,
Rara,8/12/2021,3.4,4.2,5.1,,,,,,,,,,,,,,,
Rara,8/13/2021,2.5,3.1,4,,,,,,,,,,,,,,,
Rara,8/14/2021,3.9,4.9,5.6,,,,,,,,,,,,,,,
Rara,8/15/2021,6,7.6,10.3,,,,,,,,,,,,,,,
Rara,8/16/2021,8,10.3,12,,,,,,,,,,,,,,,
Rara,8/17/2021,10.7,14.2,17.4,,,,,,,,,,,,,,,
Rara,8/18/2021,10.4,13.6,15.8,,,,,,,,,,,,,,,
Rara,8/19/2021,4,4.9,6.5,,,,,,,,,,,,,,,
Rara,8/20/2021,,2.8,3.6,,,,,,,,,,,,,,,
Rara,8/23/2021,6,7.6,11.2,,,,,,,,,,,,,,,
Rara,8/24/2021,3.3,4.1,5.2,,,,,,,,,,,,,,,
Rara,8/25/2021,3.8,4.8,6.8,,,,,,,,,,,,,,,
Rara,8/26/2021,4.2,5.3,7,,,,,,,,,,,,,,,
Rara,8/27/2021,4.8,6.1,9.6,,,,,,,,,,,,,,,
Rara,8/28/2021,6.5,9.1,15.9,,,,,,,,,,,,,,,
Rara,8/29/2021,5.3,6.7,9.1,,,,,,,,,,,,,,,
Rara,8/30/2021,2.6,3,4.1,,,,,,,,,,,,,,,
Rara,8/31/2021,3.4,4,5.2,,,,,,,,,,,,,,,
Rara,9/1/2021,3.2,4,5.5,,,,,,,,,,,,,,,
Rara,9/2/2021,3,3.5,4.7,,,,,,,,,,,,,,,
Rara,9/3/2021,4.7,5.4,6,,,,,,,,,,,,,,,
Rara,9/4/2021,5.8,6.5,7.2,,,,,,,,,,,,,,,
Rara,9/5/2021,6.2,7,8.2,,,,,,,,,,,,,,,
Rara,9/6/2021,5.6,6.3,6.8,,,,,,,,,,,,,,,
Rara,9/7/2021,3.1,3.9,4.6,,,,,,,,,,,,,,,
Rara,9/10/2021,,2.9,4.2,,,,,,,,,,,,,,,
Rara,9/15/2021,2.3,2.7,2.9,,,,,,,,,,,,,,,
Rara,9/16/2021,,6.1,10.6,,,,,,,,,,,,,,,
Rara,9/18/2021,4.1,5.4,8.7,,,,,,,,,,,,,,,
Rara,9/19/2021,5,6.3,9.3,,,,,,,,,,,,,,,
Rara,9/20/2021,5.4,6.5,8.5,,,,,,,,,,,,,,,
Rara,9/21/2021,3.2,3.6,3.6,,,,,,,,,,,,,,,
Rara,9/22/2021,5.9,7,9,,,,,,,,,,,,,,,
Rara,9/23/2021,3.6,4.3,5.3,,,,,,,,,,,,,,,
Rara,9/24/2021,3,3.5,3.8,,,,,,,,,,,,,,,
Rara,9/27/2021,2.5,2.9,3.8,,,,,,,,,,,,,,,
Rara,9/29/2021,2.5,3,3.3,,,,,,,,,,,,,,,
Rara,9/30/2021,4.5,5.4,6.6,,,,,,,,,,,,,,,
Rara,10/1/2021,3.4,4.1,6,,,,,,,,,,,,,,,
Rara,10/2/2021,3.2,3.8,4.3,,,,,,,,,,,,,,,
Rara,10/3/2021,5,5.7,6,,,,,,,,,,,,,,,
Rara,10/4/2021,8.6,10.2,11.1,,,,,,,,,,,,,,,
Rara,10/5/2021,9.7,11.7,13.3,,,,,,,,,,,,,,,
Rara,10/6/2021,9.5,11.7,13.1,,,,,,,,,,,,,,,
Rara,10/7/2021,10.2,12.5,14.2,,,,,,,,,,,,,,,
Rara,10/8/2021,11.1,13.4,15.4,,,,,,,,,,,,,,,
Rara,10/9/2021,11.7,14.1,16.6,,,,,,,,,,,,,,,
Rara,10/10/2021,11,13.5,17,,,,,,,,,,,,,,,
Rara,10/11/2021,10.5,13.1,17.3,,,,,,,,,,,,,,,
Rara,10/12/2021,9.3,11.3,14.7,,,,,,,,,,,,,,,
Rara,10/13/2021,8.1,9.6,12.8,,,,,,,,,,,,,,,
Rara,10/14/2021,7,8.2,11.8,,,,,,,,,,,,,,,
Rara,10/15/2021,4.9,5.6,7.9,,,,,,,,,,,,,,,
Rara,10/16/2021,3.9,4.7,6.7,,,,,,,,,,,,,,,
Rara,10/17/2021,4.1,5.1,7.7,,,,,,,,,,,,,,,
Rara,10/22/2021,3.2,3.6,3.8,,,,,,,,,,,,,,,
Rara,10/23/2021,7.2,7.8,8.3,,,,,,,,,,,,,,,
Rara,10/24/2021,12.6,14.1,14.9,,,,,,,,,,,,,,,
Rara,10/25/2021,13.6,15.7,17.3,,,,,,,,,,,,,,,
Rara,10/26/2021,10.1,11.6,12.6,,,,,,,,,,,,,,,
Rara,10/27/2021,8.7,9.8,11.1,,,,,,,,,,,,,,,
Rara,10/28/2021,6.9,8,10.4,,,,,,,,,,,,,,,
Rara,10/29/2021,7.2,8.6,11.2,,,,,,,,,,,,,,,
Rara,10/30/2021,6.3,7.5,10.4,,,,,,,,,,,,,,,
Rara,10/31/2021,6.5,7.8,10.5,,,,,,,,,,,,,,,
Rara,11/1/2021,8.9,10.4,14.2,,,,,,,,,,,,,,,
Rara,11/2/2021,9.7,11.3,14,,,,,,,,,,,,,,,
Rara,11/3/2021,9.6,11.3,14.8,,,,,,,,,,,,,,,
Rara,11/4/2021,8.5,10.1,14.1,,,,,,,,,,,,,,,
Rara,11/5/2021,5.4,6.7,10.2,,,,,,,,,,,,,,,
Rara,11/6/2021,2.9,3.6,5.3,,,,,,,,,,,,,,,
Rara,11/7/2021,2.9,3.8,6.1,,,,,,,,,,,,,,,
Rara,11/8/2021,4.7,6,9.3,,,,,,,,,,,,,,,
Rara,11/9/2021,5.8,8.1,14.5,,,,,,,,,,,,,,,
Rara,11/10/2021,5.1,7.1,12.5,,,,,,,,,,,,,,,
Rara,11/11/2021,4.9,7,12.5,,,,,,,,,,,,,,,
Rara,11/12/2021,5.4,7.5,13.2,,,,,,,,,,,,,,,
Rara,11/13/2021,3.1,4.7,9.3,,,,,,,,,,,,,,,
Rara,11/14/2021,2.9,4.6,10.4,,,,,,,,,,,,,,,
Rara,11/15/2021,3,5.4,13.1,,,,,,,,,,,,,,,
Rara,11/16/2021,3.7,5.9,12.9,,,,,,,,,,,,,,,
Rara,11/17/2021,2.7,5,11,,,,,,,,,,,,,,,
Rara,11/18/2021,3.2,6.2,15.8,,,,,,,,,,,,,,,
Rara,11/19/2021,2.6,4.9,10.6,,,,,,,,,,,,,,,
Rara,11/20/2021,2.5,4.6,8.7,,,,,,,,,,,,,,,
Rara,11/21/2021,2.6,4.3,9.7,,,,,,,,,,,,,,,
Rara,11/22/2021,2.4,4,9.5,,,,,,,,,,,,,,,
Rara,11/23/2021,2.2,4,9.6,,,,,,,,,,,,,,,
Rara,11/24/2021,3.8,7,17.2,,,,,,,,,,,,,,,
Rara,11/25/2021,7,10.4,18,,,,,,,,,,,,,,,
Rara,11/26/2021,10.6,13.3,17,,,,,,,,,,,,,,,
Rara,11/27/2021,14.3,17.6,21.6,,,,,,,,,,,,,,,
Rara,11/28/2021,10,12.6,17.5,,,,,,,,,,,,,,,
Rara,11/29/2021,5.3,7.5,13.2,,,,,,,,,,,,,,,
Rara,11/30/2021,3.2,5.2,11.7,,,,,,,,,,,,,,,
Rara,12/1/2021,3.5,7.4,17.8,,,,,,,,,,,,,,,
Rara,12/6/2021,3.5,3.7,4.3,,,,,,,,,,,,,,,
Rara,12/7/2021,4.3,4.9,6.2,,,,,,,,,,,,,,,
Rara,12/10/2021,,1.6,2.1,,,,,,,,,,,,,,,
Rara,12/15/2021,2.3,2.9,5,,,,,,,,,,,,,,,
Rara,12/16/2021,1.9,2.3,3.6,,,,,,,,,,,,,,,
Rara,12/17/2021,5.6,7.2,11.9,,,,,,,,,,,,,,,
Rara,12/18/2021,9.7,12.3,18.8,,,,,,,,,,,,,,,
Rara,12/19/2021,3.4,5.4,12.5,,,,,,,,,,,,,,,
Rara,12/20/2021,2.2,4.5,12.1,,,,,,,,,,,,,,,
Rara,12/21/2021,4.4,6.8,11.5,,,,,,,,,,,,,,,
Rara,12/22/2021,5.3,8,14.4,,,,,,,,,,,,,,,
Rara,12/23/2021,4,6.4,12.7,,,,,,,,,,,,,,,
Rara,12/24/2021,8,12.6,17.9,,,,,,,,,,,,,,,
Rara,12/25/2021,8.6,14.9,29.6,,,,,,,,,,,,,,,
Rara,12/26/2021,9.7,14.1,21,,,,,,,,,,,,,,,
Rara,12/27/2021,6.7,9.4,14.6,,,,,,,,,,,,,,,
Rara,12/28/2021,6.1,8,13.4,,,,,,,,,,,,,,,
Rara,12/30/2021,2.2,2.2,2.2,,,,,,,,,,,,,,,
Nepalgunj,1/1/2021,150.3,157.8,159,,,,,,,,,,,,,,,
Nepalgunj,1/2/2021,106,116.1,118.2,,,,,,,,,,,,,,,
Nepalgunj,1/3/2021,93.2,105.4,111.2,,,,,,,,,,,,,,,
Nepalgunj,1/4/2021,102.4,113.9,118.9,,,,,,,,,,,,,,,
Nepalgunj,1/5/2021,102.6,117.8,122.5,,,,,,,,,,,,,,,
Nepalgunj,1/6/2021,46,54.6,57.7,,,,,,,,,,,,,,,
Nepalgunj,1/7/2021,36.7,45.5,48.8,,,,,,,,,,,,,,,
Nepalgunj,1/8/2021,62.7,64.9,65.5,,,,,,,,,,,,,,,
Nepalgunj,1/9/2021,73.7,77.6,78.1,,,,,,,,,,,,,,,
Nepalgunj,1/10/2021,83.5,87.7,89.2,,,,,,,,,,,,,,,
Nepalgunj,1/11/2021,54.2,55.7,56,,,,,,,,,,,,,,,
Nepalgunj,1/12/2021,59.7,62.7,63.9,,,,,,,,,,,,,,,
Nepalgunj,1/13/2021,80.9,82.9,83.4,,,,,,,,,,,,,,,
Nepalgunj,1/14/2021,81.9,83.5,83.7,,,,,,,,,,,,,,,
Nepalgunj,1/15/2021,102.8,104.6,105,,,,,,,,,,,,,,,
Nepalgunj,1/16/2021,115.9,117,117.1,,,,,,,,,,,,,,,
Nepalgunj,1/17/2021,106,108.9,110.1,,,,,,,,,,,,,,,
Nepalgunj,1/18/2021,102.7,106.7,107.3,,,,,,,,,,,,,,,
Nepalgunj,1/19/2021,119.6,124.9,126,,,,,,,,,,,,,,,
Nepalgunj,1/20/2021,131.4,133,133.3,,,,,,,,,,,,,,,
Nepalgunj,1/21/2021,105.8,107.2,107.5,,,,,,,,,,,,,,,
Nepalgunj,1/22/2021,92.6,93.6,93.7,,,,,,,,,,,,,,,
Nepalgunj,1/23/2021,93,93.5,93.5,,,,,,,,,,,,,,,
Nepalgunj,1/24/2021,92.4,93.3,93.5,,,,,,,,,,,,,,,
Nepalgunj,1/25/2021,67.1,67.4,67.4,,,,,,,,,,,,,,,
Nepalgunj,1/26/2021,53,53.9,54,,,,,,,,,,,,,,,
Nepalgunj,1/27/2021,79.5,80.5,80.6,,,,,,,,,,,,,,,
Nepalgunj,1/28/2021,103.2,104.5,104.7,,,,,,,,,,,,,,,
Nepalgunj,1/29/2021,97.4,97.7,97.8,,,,,,,,,,,,,,,
Nepalgunj,1/30/2021,103,104.1,104.1,,,,,,,,,,,,,,,
Nepalgunj,1/31/2021,123.9,124.6,124.8,,,,,,,,,,,,,,,
Nepalgunj,2/1/2021,112.2,112.7,112.8,,,,,,,,,,,,,,,
Nepalgunj,2/2/2021,136.7,140,140.4,,,,,,,,,,,,,,,
Nepalgunj,2/3/2021,90.5,95.7,96.3,,,,,,,,,,,,,,,
Nepalgunj,2/4/2021,67.9,72,72.4,,,,,,,,,,,,,,,
Nepalgunj,2/5/2021,52.5,54,54.3,,,,,,,,,,,,,,,
Nepalgunj,2/6/2021,40.8,42.4,42.9,,,,,,,,,,,,,,,
Nepalgunj,2/7/2021,68.6,70.6,70.9,,,,,,,,,,,,,,,
Nepalgunj,2/8/2021,66.3,68.5,68.9,,,,,,,,,,,,,,,
Nepalgunj,2/9/2021,104.7,108.8,110.4,,,,,,,,,,,,,,,
Nepalgunj,2/10/2021,93.9,96.2,96.8,,,,,,,,,,,,,,,
Nepalgunj,2/11/2021,96.4,98.2,98.9,,,,,,,,,,,,,,,
Nepalgunj,2/12/2021,124.8,127.2,127.6,,,,,,,,,,,,,,,
Nepalgunj,2/13/2021,118.9,121.3,121.7,,,,,,,,,,,,,,,
Nepalgunj,2/14/2021,77.8,79.6,79.8,,,,,,,,,,,,,,,
Nepalgunj,2/15/2021,66.3,67.7,67.9,,,,,,,,,,,,,,,
Nepalgunj,2/16/2021,53.5,55.7,57,,,,,,,,,,,,,,,
Nepalgunj,2/17/2021,38.2,39.8,39.9,,,,,,,,,,,,,,,
Nepalgunj,2/18/2021,21.7,24,24.9,,,,,,,,,,,,,,,
Nepalgunj,2/19/2021,21.9,23.3,23.7,,,,,,,,,,,,,,,
Nepalgunj,3/13/2021,57,78.6,83.7,,,,,,,,,,,,,,,
Nepalgunj,3/14/2021,66,84.8,91.4,,,,,,,,,,,,,,,
Nepalgunj,3/15/2021,64.6,83.8,88.6,,,,,,,,,,,,,,,
Nepalgunj,3/16/2021,79.7,113.5,119.4,,,,,,,,,,,,,,,
Nepalgunj,3/17/2021,78.4,119.2,126,,,,,,,,,,,,,,,
Nepalgunj,3/18/2021,66.4,100.8,107.8,,,,,,,,,,,,,,,
Nepalgunj,3/19/2021,71.8,100.9,107.6,,,,,,,,,,,,,,,
Nepalgunj,3/20/2021,59.5,80,85.5,,,,,,,,,,,,,,,
Nepalgunj,3/21/2021,53.9,75.4,81.9,,,,,,,,,,,,,,,
Nepalgunj,3/22/2021,51.5,71.3,80.6,,,,,,,,,,,,,,,
Nepalgunj,3/23/2021,40,60.6,69.6,,,,,,,,,,,,,,,
Nepalgunj,3/24/2021,28.7,50.1,57.6,,,,,,,,,,,,,,,
Nepalgunj,3/25/2021,38,52.6,58.9,,,,,,,,,,,,,,,
Nepalgunj,3/26/2021,45.9,63.6,67.9,,,,,,,,,,,,,,,
Nepalgunj,3/27/2021,57.6,74.8,78.9,,,,,,,,,,,,,,,
Nepalgunj,3/28/2021,65.1,84.3,91.4,,,,,,,,,,,,,,,
Nepalgunj,3/29/2021,58.3,73.9,82.9,,,,,,,,,,,,,,,
Nepalgunj,3/30/2021,51.5,70,76.3,,,,,,,,,,,,,,,
Nepalgunj,3/31/2021,38.6,64,76.5,,,,,,,,,,,,,,,
Nepalgunj,4/1/2021,34.1,59.4,66.7,,,,,,,,,,,,,,,
Nepalgunj,4/2/2021,76.7,102.5,110.8,,,,,,,,,,,,,,,
Nepalgunj,4/3/2021,73.3,91.5,96.7,,,,,,,,,,,,,,,
Nepalgunj,4/4/2021,85.1,109.9,118.3,,,,,,,,,,,,,,,
Nepalgunj,4/5/2021,128,156.7,175.3,,,,,,,,,,,,,,,
Nepalgunj,4/6/2021,97.5,127.1,141.8,,,,,,,,,,,,,,,
Nepalgunj,4/7/2021,67.5,93.9,110,,,,,,,,,,,,,,,
Nepalgunj,4/8/2021,59.1,87.3,105,,,,,,,,,,,,,,,
Nepalgunj,4/9/2021,38.4,55.4,63,,,,,,,,,,,,,,,
Nepalgunj,4/10/2021,63.5,80,90.5,,,,,,,,,,,,,,,
Nepalgunj,4/11/2021,78,100.9,111.1,,,,,,,,,,,,,,,
Nepalgunj,4/12/2021,77.9,98,113.8,,,,,,,,,,,,,,,
Nepalgunj,4/13/2021,53.4,79.5,100.1,,,,,,,,,,,,,,,
Nepalgunj,4/14/2021,52.9,72.5,92.6,,,,,,,,,,,,,,,
Nepalgunj,4/15/2021,50.7,68.1,82.8,,,,,,,,,,,,,,,
Nepalgunj,4/16/2021,33.1,53,66.7,,,,,,,,,,,,,,,
Nepalgunj,12/22/2021,56.5,72.2,80.5,,,,,,,,,,,,,,,
Nepalgunj,12/23/2021,47.1,60.6,67.8,,,,,,,,,,,,,,,
Nepalgunj,12/24/2021,34.9,44.5,53.9,,,,,,,,,,,,,,,
Nepalgunj,12/25/2021,48.8,58.9,67.5,,,,,,,,,,,,,,,
Nepalgunj,12/26/2021,42.9,53.2,61.8,,,,,,,,,,,,,,,
Nepalgunj,12/27/2021,62.4,72.9,81.4,,,,,,,,,,,,,,,
Nepalgunj,12/28/2021,69.4,78.4,84.7,,,,,,,,,,,,,,,
Nepalgunj,12/29/2021,32.8,35.1,36.7,,,,,,,,,,,,,,,
Nepalgunj,12/30/2021,29.2,31.5,34.8,,,,,,,,,,,,,,,
Nepalgunj,12/31/2021,51.4,55,58.1,,,,,,,,,,,,,,,
Dang,1/1/2021,72.3,111,163.9,,,,,,,,,,,,,,,
Dang,1/2/2021,70.6,104.2,144.4,,,,,,,,,,,,,,,
