station,particulate_matter ,datetime,value
Simara,PM1,2019-08-05T07:27:44Z,4.6
Simara,PM1,2019-08-05T07:37:45Z,4.5
Simara,PM1,2019-08-05T07:57:32Z,6.0
Simara,PM1,2019-08-05T08:07:21Z,5.3
Simara,PM1,2019-08-05T08:17:30Z,4.7
Simara,PM1,2019-08-05T08:27:35Z,4.3
Simara,PM1,2019-08-05T08:57:38Z,3.8
Simara,PM1,2019-08-05T09:07:30Z,3.7
Simara,PM1,2019-08-05T09:27:32Z,3.6
Simara,PM1,2019-08-05T09:37:45Z,3.7
Simara,PM1,2019-08-05T09:47:26Z,3.5
Simara,PM1,2019-08-05T09:57:25Z,3.6
Simara,PM1,2019-08-05T10:07:24Z,3.7
Simara,PM1,2019-08-05T10:47:32Z,3.8
Simara,PM1,2019-08-05T11:07:55Z,3.9
Simara,PM1,2019-08-05T11:27:41Z,4.6
Simara,PM1,2019-08-05T11:37:29Z,5.0
Simara,PM1,2019-08-05T11:46:58Z,4.6
Simara,PM1,2019-08-05T11:55:56Z,4.4
Simara,PM1,2019-08-05T12:07:51Z,4.3
Simara,PM1,2019-08-05T12:17:56Z,4.2
Simara,PM1,2019-08-05T12:27:50Z,3.9
Simara,PM1,2019-08-05T12:37:59Z,3.7
Simara,PM1,2019-08-05T12:47:58Z,7.9
Simara,PM1,2019-08-05T12:57:23Z,7.1
Simara,PM1,2019-08-05T13:07:43Z,6.5
Simara,PM1,2019-08-05T13:17:53Z,7.4
Simara,PM1,2019-08-05T13:27:39Z,8.0
Simara,PM1,2019-08-05T13:37:52Z,9.0
Simara,PM1,2019-08-05T13:47:52Z,8.0
Simara,PM1,2019-08-05T13:57:56Z,7.5
Simara,PM1,2019-08-05T14:07:26Z,7.1
Simara,PM1,2019-08-05T14:17:30Z,6.4
Simara,PM1,2019-08-05T14:27:26Z,5.7
Simara,PM1,2019-08-05T14:37:25Z,5.5
Simara,PM1,2019-08-05T14:47:33Z,5.2
Simara,PM1,2019-08-05T14:57:21Z,4.9
Simara,PM1,2019-08-05T15:07:44Z,4.5
Simara,PM1,2019-08-05T15:17:49Z,4.3
Simara,PM1,2019-08-05T15:27:25Z,4.1
Simara,PM1,2019-08-05T15:37:29Z,3.9
Simara,PM1,2019-08-05T15:47:28Z,3.8
Simara,PM1,2019-08-05T15:57:42Z,3.4
Simara,PM1,2019-08-05T16:07:59Z,3.5
Simara,PM1,2019-08-05T16:27:53Z,3.3
Simara,PM1,2019-08-05T16:37:43Z,3.4
Simara,PM1,2019-08-05T16:47:49Z,3.3
Simara,PM1,2019-08-05T16:57:54Z,3.4
Simara,PM1,2019-08-05T17:07:41Z,3.3
Simara,PM1,2019-08-05T17:27:37Z,3.5
Simara,PM1,2019-08-05T17:39:23Z,3.4
Simara,PM1,2019-08-05T17:47:22Z,3.5
Simara,PM1,2019-08-05T18:07:36Z,3.4
Simara,PM1,2019-08-05T18:17:25Z,3.6
Simara,PM1,2019-08-05T18:57:51Z,3.5
Simara,PM1,2019-08-05T19:17:40Z,3.6
Simara,PM1,2019-08-05T19:47:29Z,3.5
Simara,PM1,2019-08-05T19:57:25Z,3.6
Simara,PM1,2019-08-05T20:07:58Z,3.5
Simara,PM1,2019-08-05T20:37:51Z,3.6
