station,particulate_matter ,datetime,value
Surkhet,PM1,2019-07-18T21:48:00Z,11.6
Surkhet,PM1,2019-07-18T21:58:00Z,11.7
Surkhet,PM1,2019-07-18T22:08:00Z,11.5
Surkhet,PM1,2019-07-18T22:18:00Z,11.7
Surkhet,PM1,2019-07-18T22:38:00Z,11.1
Surkhet,PM1,2019-07-18T22:48:00Z,11.5
Surkhet,PM1,2019-07-18T23:08:00Z,11.7
Surkhet,PM1,2019-07-18T23:28:00Z,11.9
Surkhet,PM1,2019-07-18T23:38:00Z,12.0
Surkhet,PM1,2019-07-18T23:48:00Z,12.3
Surkhet,PM1,2019-07-18T23:58:00Z,14.8
Surkhet,PM1,2019-07-19T00:18:00Z,16.9
Surkhet,PM1,2019-07-19T00:28:00Z,15.7
Surkhet,PM1,2019-07-19T00:38:00Z,17.6
Surkhet,PM1,2019-07-19T00:48:00Z,17.2
Surkhet,PM1,2019-07-19T00:58:00Z,17.9
Surkhet,PM1,2019-07-19T01:08:00Z,22.8
Surkhet,PM1,2019-07-19T01:18:00Z,22.1
Surkhet,PM1,2019-07-19T01:28:00Z,25.4
Surkhet,PM1,2019-07-19T01:38:00Z,23.3
Surkhet,PM1,2019-07-19T01:48:00Z,22.1
Surkhet,PM1,2019-07-19T01:58:00Z,21.6
Surkhet,PM1,2019-07-19T02:08:00Z,19.2
Surkhet,PM1,2019-07-19T02:18:00Z,16.5
Surkhet,PM1,2019-07-19T02:28:00Z,16.3
Surkhet,PM1,2019-07-19T02:48:00Z,16.5
Surkhet,PM1,2019-07-19T02:58:00Z,16.2
Surkhet,PM1,2019-07-19T03:08:00Z,14.2
Surkhet,PM1,2019-07-19T03:18:00Z,13.3
Surkhet,PM1,2019-07-19T03:28:00Z,12.2
Surkhet,PM1,2019-07-19T03:38:00Z,12.4
Surkhet,PM1,2019-07-19T03:48:00Z,11.8
Surkhet,PM1,2019-07-19T03:58:00Z,11.4
Surkhet,PM1,2019-07-19T04:08:00Z,11.1
Surkhet,PM1,2019-07-19T04:18:00Z,10.2
Surkhet,PM1,2019-07-19T04:28:00Z,11.8
Surkhet,PM1,2019-07-19T04:38:00Z,10.1
Surkhet,PM1,2019-07-19T04:48:00Z,10.8
Surkhet,PM1,2019-07-19T04:58:00Z,10.7
Surkhet,PM1,2019-07-19T05:08:00Z,11.4
Surkhet,PM1,2019-07-19T05:18:00Z,11.7
Surkhet,PM1,2019-07-19T05:28:00Z,11.3
Surkhet,PM1,2019-07-19T05:38:00Z,11.9
Surkhet,PM1,2019-07-19T05:48:00Z,11.1
Surkhet,PM1,2019-07-19T05:58:00Z,12.1
Surkhet,PM1,2019-07-19T06:08:00Z,12.0
Surkhet,PM1,2019-07-19T06:18:00Z,11.7
Surkhet,PM1,2019-07-19T06:28:00Z,10.4
Surkhet,PM1,2019-07-19T06:38:00Z,10.5
Surkhet,PM1,2019-07-19T06:48:00Z,10.8
Surkhet,PM1,2019-07-19T06:58:00Z,10.3
Surkhet,PM1,2019-07-19T07:08:00Z,10.0
Surkhet,PM1,2019-07-19T07:18:00Z,9.8
Surkhet,PM1,2019-07-19T07:38:00Z,9.7
Surkhet,PM1,2019-07-19T07:48:00Z,9.6
Surkhet,PM1,2019-07-19T07:58:00Z,9.4
Surkhet,PM1,2019-07-19T08:08:00Z,9.7
Surkhet,PM1,2019-07-19T08:28:00Z,9.8
Surkhet,PM1,2019-07-19T08:38:00Z,9.4
Surkhet,PM1,2019-07-19T08:58:00Z,9.0
Surkhet,PM1,2019-07-19T09:08:00Z,8.7
Surkhet,PM1,2019-07-19T09:18:00Z,9.4
Surkhet,PM1,2019-07-19T09:28:00Z,10.1
Surkhet,PM1,2019-07-19T09:38:00Z,10.2
Surkhet,PM1,2019-07-19T09:48:00Z,9.2
Surkhet,PM1,2019-07-19T09:58:00Z,9.8
Surkhet,PM1,2019-07-19T10:08:00Z,10.1
Surkhet,PM1,2019-07-19T10:18:00Z,10.3
Surkhet,PM1,2019-07-19T10:28:00Z,10.1
Surkhet,PM1,2019-07-19T10:38:00Z,9.5
Surkhet,PM1,2019-07-19T10:48:00Z,10.7
Surkhet,PM1,2019-07-19T10:58:00Z,10.1
Surkhet,PM1,2019-07-19T11:08:00Z,12.1
Surkhet,PM1,2019-07-19T11:18:00Z,10.1
Surkhet,PM1,2019-07-19T11:28:00Z,10.3
Surkhet,PM1,2019-07-19T11:38:00Z,10.6
Surkhet,PM1,2019-07-19T11:48:00Z,10.7
Surkhet,PM1,2019-07-19T11:58:00Z,10.3
Surkhet,PM1,2019-07-19T12:08:00Z,10.8
Surkhet,PM1,2019-07-19T12:18:00Z,10.7
Surkhet,PM1,2019-07-19T12:28:00Z,10.9
Surkhet,PM1,2019-07-19T12:38:00Z,8.6
Surkhet,PM1,2019-07-19T12:48:00Z,5.7
Surkhet,PM1,2019-07-19T12:58:00Z,7.3
Surkhet,PM1,2019-07-19T13:08:00Z,7.9
Surkhet,PM1,2019-07-19T13:18:00Z,8.1
Surkhet,PM1,2019-07-19T13:28:00Z,8.7
Surkhet,PM1,2019-07-19T13:38:00Z,13.1
Surkhet,PM1,2019-07-19T13:48:00Z,12.6
Surkhet,PM1,2019-07-19T13:58:00Z,10.9
Surkhet,PM1,2019-07-19T14:08:00Z,11.6
Surkhet,PM1,2019-07-19T14:18:00Z,15.8
Surkhet,PM1,2019-07-19T14:28:00Z,24.7
Surkhet,PM1,2019-07-19T14:38:00Z,24.0
Surkhet,PM1,2019-07-19T14:48:00Z,30.5
Surkhet,PM1,2019-07-19T14:58:00Z,28.7
Surkhet,PM1,2019-07-19T15:08:00Z,9.9
Surkhet,PM1,2019-07-19T15:18:00Z,9.6
Surkhet,PM1,2019-07-19T15:28:00Z,14.0
Surkhet,PM1,2019-07-19T15:48:00Z,15.5
Surkhet,PM1,2019-07-19T15:58:00Z,15.1
Surkhet,PM1,2019-07-19T16:08:00Z,16.3
Surkhet,PM1,2019-07-19T16:18:00Z,16.5
Surkhet,PM1,2019-07-19T16:28:00Z,16.9
Surkhet,PM1,2019-07-19T16:38:00Z,16.3
Surkhet,PM1,2019-07-19T16:48:00Z,13.7
Surkhet,PM1,2019-07-19T17:08:00Z,13.0
Surkhet,PM1,2019-07-19T17:18:00Z,14.0
Surkhet,PM1,2019-07-19T17:38:00Z,13.4
Surkhet,PM1,2019-07-19T17:48:00Z,11.3
Surkhet,PM1,2019-07-19T18:08:00Z,12.4
Surkhet,PM1,2019-07-19T18:18:00Z,12.6
Surkhet,PM1,2019-07-19T18:28:00Z,12.4
Surkhet,PM1,2019-07-19T18:38:00Z,13.1
Surkhet,PM1,2019-07-19T18:58:00Z,12.1
Surkhet,PM1,2019-07-19T19:08:00Z,12.5
Surkhet,PM1,2019-07-19T19:18:00Z,12.0
Surkhet,PM1,2019-07-19T19:28:00Z,12.1
Surkhet,PM1,2019-07-19T19:48:00Z,12.7
Surkhet,PM1,2019-07-19T20:08:00Z,12.2
Surkhet,PM1,2019-07-19T20:28:00Z,11.8
Surkhet,PM1,2019-07-19T20:38:00Z,11.3
Surkhet,PM1,2019-07-19T20:48:00Z,11.4
Surkhet,PM1,2019-07-19T20:58:00Z,11.6
Surkhet,PM1,2019-07-19T21:08:00Z,11.5
Surkhet,PM1,2019-07-19T21:18:00Z,12.1
Surkhet,PM1,2019-07-19T21:28:00Z,11.9
Surkhet,PM1,2019-07-19T21:38:00Z,11.7
Surkhet,PM1,2019-07-19T21:48:00Z,11.9
Surkhet,PM1,2019-07-19T21:58:00Z,11.7
Surkhet,PM1,2019-07-19T22:08:00Z,11.8
Surkhet,PM1,2019-07-19T22:18:00Z,12.0
Surkhet,PM1,2019-07-19T22:28:00Z,11.9
Surkhet,PM1,2019-07-19T22:38:00Z,12.1
Surkhet,PM1,2019-07-19T22:58:00Z,11.7
Surkhet,PM1,2019-07-19T23:08:00Z,11.3
Surkhet,PM1,2019-07-19T23:18:00Z,10.2
Surkhet,PM1,2019-07-19T23:28:00Z,9.5
Surkhet,PM1,2019-07-19T23:38:00Z,7.5
Surkhet,PM1,2019-07-19T23:58:00Z,9.3
Surkhet,PM1,2019-07-20T00:18:00Z,8.2
Surkhet,PM1,2019-07-20T00:28:00Z,6.8
Surkhet,PM1,2019-07-20T00:38:00Z,6.6
Surkhet,PM1,2019-07-20T00:48:00Z,6.9
Surkhet,PM1,2019-07-20T00:58:00Z,7.6
Surkhet,PM1,2019-07-20T01:08:00Z,9.0
Surkhet,PM1,2019-07-20T01:18:00Z,8.2
Surkhet,PM1,2019-07-20T01:28:00Z,7.2
Surkhet,PM1,2019-07-20T01:38:00Z,7.4
Surkhet,PM1,2019-07-20T01:48:00Z,8.3
Surkhet,PM1,2019-07-20T01:58:00Z,9.1
Surkhet,PM1,2019-07-20T02:08:00Z,8.7
Surkhet,PM1,2019-07-20T02:18:00Z,9.3
Surkhet,PM1,2019-07-20T02:28:00Z,11.5
Surkhet,PM1,2019-07-20T02:38:00Z,8.8
Surkhet,PM1,2019-07-20T02:48:00Z,9.9
Surkhet,PM1,2019-07-20T02:58:00Z,6.6
Surkhet,PM1,2019-07-20T03:08:00Z,7.1
Surkhet,PM1,2019-07-20T03:18:00Z,6.9
